member_id,member_name,committee_id,committee_name,is_member
756,ג`מאל זחאלקה,83,ועדת המשנה לבחינת הגורמים למחסור במזון בתקופת החגים,False
756,ג`מאל זחאלקה,53,ועדת המשנה לבחינת מוכנות העורף ,False
756,ג`מאל זחאלקה,44,ועדת המשנה לבחינת מוכנות העורף במצבי חירום,False
756,ג`מאל זחאלקה,64,ועדת המשנה לביטוח,False
756,ג`מאל זחאלקה,106,ועדת המשנה להגנה בסייבר,False
756,ג`מאל זחאלקה,104,ועדת המשנה לחינוך בלתי פורמלי,False
756,ג`מאל זחאלקה,72,ועדת המשנה לטיפול ולתקצוב נושא השמיטה,False
756,ג`מאל זחאלקה,41,ועדת המשנה לכח אדם בצה”ל ,False
756,ג`מאל זחאלקה,108,ועדת המשנה ללוחמה משפטית,False
756,ג`מאל זחאלקה,69,ועדת המשנה למאבק בהון השחור,False
756,ג`מאל זחאלקה,59,ועדת המשנה למאבק בסחר בנשים ובזנות,False
756,ג`מאל זחאלקה,38,ועדת המשנה למאבק בתאונות דרכים בראשות חבר הכנסת דוד צור ,False
756,ג`מאל זחאלקה,39,ועדת המשנה למגזר ערבי,False
756,ג`מאל זחאלקה,54,ועדת המשנה למדיניות חוץ והסברה,False
756,ג`מאל זחאלקה,51,"ועדת המשנה למודיעין, שירותים חשאיים ושבויים ונעדרים",False
756,ג`מאל זחאלקה,52,ועדת המשנה למוכנות ולביטחון שוטף,False
756,ג`מאל זחאלקה,42,"ועדת המשנה לנושא ביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",False
756,ג`מאל זחאלקה,55,ועדת המשנה לנושא החלל,False
756,ג`מאל זחאלקה,49,ועדת המשנה לנושאים ביטחוניים ואזרחיים ביהודה ושומרון  ,False
756,ג`מאל זחאלקה,92,ועדת המשנה לנושא קידום טכנולוגיות לאנרגיה מתחדשת - פיקוח ומעקב אחר יישום החלטות ועידת פריז,False
756,ג`מאל זחאלקה,40,ועדת המשנה לספורט,False
756,ג`מאל זחאלקה,100,ועדת המשנה לעניין אישור צו העונשין ,False
756,ג`מאל זחאלקה,110,ועדת המשנה לעניין בדיקת תשלומי מזונות מהמוסד לביטוח לאומי,False
756,ג`מאל זחאלקה,119,ועדת המשנה לעניין בטיחות בעבודה בענף הבנין,False
756,ג`מאל זחאלקה,111,ועדת המשנה לעניין מעקב אחר ניתוק החקיקה ממצב חירום,False
756,ג`מאל זחאלקה,109,"ועדת המשנה לעניין צו העונשין (עניין סודי) התשע""ו (2016 - צו קצא""א)",False
756,ג`מאל זחאלקה,99,ועדת המשנה לעניין ציר עוקף חוסן,False
756,ג`מאל זחאלקה,65,"ועדת המשנה לעניין תוכנית ""מעגלי תעסוקה"" של משרד הכלכלה",False
756,ג`מאל זחאלקה,61,ועדת המשנה לענין תקנות ניירות ערך (זירת סוחר לחשבונו העצמי),False
756,ג`מאל זחאלקה,45,ועדת המשנה לעסקים קטנים ובינוניים,False
756,ג`מאל זחאלקה,107,ועדת המשנה לתכנון לאומי,False
756,ג`מאל זחאלקה,10,"ועדת העבודה, הרווחה והבריאות",True
756,ג`מאל זחאלקה,3,"ועדת העלייה, הקליטה והתפוצות",False
756,ג`מאל זחאלקה,4,ועדת הפנים והגנת הסביבה,False
756,ג`מאל זחאלקה,17,ועדת חקירה פרלמנטרית בנושא קליטת עובדים ערבים בשירות הציבורי,False
756,ג`מאל זחאלקה,77,ועדת משנה לבדיקת סוגיות תכנון וסביבה במפרץ חיפה,False
756,ג`מאל זחאלקה,79,ועדת משנה לבחינת בעיית העובדים הזרים  ,False
756,ג`מאל זחאלקה,120,ועדת משנה לבחינת התנהלות הבנקים והגופים המוסדיים בהעמדת אשראי ללווים מסוימים,False
756,ג`מאל זחאלקה,46,ועדת משנה לבטיחות בדרכים,False
756,ג`מאל זחאלקה,94,ועדת משנה לדיון בהמלצות לשינויים בתנאי חברי הכנסת והיועצים הפרלמנטריים,False
756,ג`מאל זחאלקה,98,ועדת משנה לחינוך בלתי פורמלי,False
756,ג`מאל זחאלקה,86,ועדת משנה לטיפול בצעירים וצעירות חסרי בית,False
756,ג`מאל זחאלקה,13,ועדת משנה למאבק בסחר בנשים,False
756,ג`מאל זחאלקה,73,"ועדת משנה לנושא הספקת גז טבעי לתעשייה, בראשות חה""כ אבישי ברוורמן",False
756,ג`מאל זחאלקה,76,ועדת משנה לנושא כבאות והצלה ,False
756,ג`מאל זחאלקה,57,ועדת משנה לנושא: פנסיה בקיבוץ המתחדש  ,False
756,ג`מאל זחאלקה,74,"ועדת משנה לנושא תשתיות התעופה האזרחית בישראל, הבינלאומית והפנים-ארצית בראשות ח""כ יצחק וקנין",False
756,ג`מאל זחאלקה,84,ועדת משנה לעניין הרפורמה בבריאות הנפש,False
756,ג`מאל זחאלקה,85,ועדת משנה לעניין מעמד הקשיש,False
756,ג`מאל זחאלקה,101,ועדת משנה לענייני תכנון ובנייה ברשויות הדרוזיות,False
756,ג`מאל זחאלקה,67,ועדת משנה לפיקוח על יישום חוק קידום התחרות בענף המזון בראשות חבר הכנסת יעקב אשר,False
756,ג`מאל זחאלקה,81,ועדת משנה לצער בעלי חיים,False
756,ג`מאל זחאלקה,68,ועדת משנה לקידום אנרגיה ירוקה בראשות חבר הכנסת חנא סוויד,False
756,ג`מאל זחאלקה,88,ועדת משנה לקידום עסקים קטנים ובינוניים,False
756,ג`מאל זחאלקה,56,ועדת משנה לתחבורה ציבורית,False
756,ג`מאל זחאלקה,48,ועדת משנה לתקנות חוק שוויון זכויות לאנשים עם מוגבלות,False
756,ג`מאל זחאלקה,95,ועדת משנה של ועדת הכנסת לדיון בנושא: ייצוג הכנסת על ידי חברי כנסת ושרים לשעבר בטכסי זיכרון לחללי מערכות ישראל ולנפגעי פעולות האיבה,False
756,ג`מאל זחאלקה,121,מבוטל,False
756,ג`מאל זחאלקה,115,"פרק י' (תשתיות להולכה ולאחסון של נפט), מתוך הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות 2017 ו-2018), התשע""ז-2016",False
780,דב חנין,16,(!!!INVALID!!!) ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול (!!!INVALID!!!),False
780,דב חנין,30,"הוועדה המיוחדת לדיון בהצ""ח התכנון והבנייה (תיקון - פיצול דירות), בהצ""ח בעניין תקופת לידה והורות ובהצ""ח התכנון והבנייה (תיקון-דיור בהישג יד) (פ/3029) ",False
780,דב חנין,35,הוועדה המיוחדת לדיון בהצעה לסדר היום בנושא קשיים ברפורמה בשירות המדינה,False
780,דב חנין,33,הוועדה המיוחדת לדיון בהצעת חוק הרשות הממשלתית להתחדשות עירונית ובסעיפים מהצעת חוק התכנית הכלכלית,False
780,דב חנין,29,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
780,דב חנין,103,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
780,דב חנין,36,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
780,דב חנין,26,הוועדה המסדרת,False
780,דב חנין,58,הוועדה המשותפת לוועדת הכלכלה ולוועדה לקידום מעמד האישה בהתאם לחוק זכויות הדייר בדיור הציבורי,False
780,דב חנין,18,הוועדה המשותפת לנושא סביבה ובריאות,True
780,דב חנין,60,הועדה משותפת בנושא נפגעים באירועי ספורט המוניים וגל אירועי גזענות ואלימות בספורט,False
780,דב חנין,28,וועדה מיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
780,דב חנין,7,ועדה לענייני ביקורת המדינה,False
780,דב חנין,11,ועדה לקידום מעמד האישה ולשוויון מגדרי,False
780,דב חנין,12,ועדה מיוחדת לבעיית העובדים הזרים,False
780,דב חנין,20,"ועדה מיוחדת לדיון בהצעת החוק בעניין השוויון בנטל בשירות הצבאי, בשירות האזרחי ובשוק העבודה ולהסדרת מעמדם של תלמידי הישיבות",False
780,דב חנין,24,ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי,False
780,דב חנין,31,"ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי (תיקון), התשע""ה-2015 ",False
780,דב חנין,15,ועדה מיוחדת לזכויות הילד,False
780,דב חנין,32,ועדה מיוחדת ליישום הנגשת המידע הממשלתי ועקרונות שקיפותו לציבור,False
780,דב חנין,23,ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול,False
780,דב חנין,14,ועדה מיוחדת לפניות הציבור,False
780,דב חנין,117,"ועדה מיוחדת לפרשת היעלמותם של ילדי תימן, מזרח והבלקן",False
780,דב חנין,27,ועדה מסדרת,True
780,דב חנין,113,"ועדה משותפת חו""ב וכספים לנושא פרק ה, סעיפים 30 עד 41 (עקרונות לקביעת תקציב הביטחון)",False
780,דב חנין,82,ועדה משותפת חוץ וביטחון ופנים לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,False
780,דב חנין,87,ועדה משותפת חוץ וביטחון-חוקה לעניין הצורך להכריז על מצב חירום,False
780,דב חנין,118,"ועדה משותפת כלכלה ופנים לדיון בהצ""ח תאגידי מים וביוב",False
780,דב חנין,122,"ועדה משותפת (כלכלה+כנסת) לדיון בהצ""ח השידור הציבורי הישראלי (תיקון מספר 7), התשע""ז-2017",False
780,דב חנין,63,ועדה משותפת כלכלה - כספים לקידום התחרות בענף המזון,False
780,דב חנין,70,"ועדה משותפת לדיון בהצעות חוק הביטוח הלאומי (חישוב דמי לידה למבוטחת עצמאית), התשע""ד-2014",False
780,דב חנין,71,"ועדה משותפת לדיון בהצעת חוק למניעת הטרדה מינית (תיקון - העברת נטל ההוכחה במקרה של פיטורין בשל הגשת תלונה על הטרדה מינית), התשע""ג-2013",False
780,דב חנין,105,"ועדה משותפת לדיון בהצעת חוק מימון מפלגות (תיקון - הגדרת גוף פעיל בבחירות) התשע""ו-2016 (פ/2785/20) של ועדת הכנסת וועדת החוקה חוק ומשפט",False
780,דב חנין,91,"ועדה משותפת לוועדה המיוחדת לדיון בהצעות חוק הרשות הממשלתית להתחדשות עירונית, הצ""ח שירותים פיננסיים והצ""ח לתיקון פקודת מס הכנסה ולוועדת הכלכלה",False
780,דב חנין,96,ועדה משותפת לוועדה המיוחדת להתחדשות עירונית ולוועדת החוקה בהצעת חוק פינוי בינוי (פיצויים)(תיקון מס 4,False
780,דב חנין,116,ועדה משותפת לוועדת החוקה והמדע לדיון בהצעות חוק בנושא הסרת תוכן שפרסומו מהווה עבירה מרשת האינטרנט,False
780,דב חנין,112,"ועדה משותפת לוועדת החוקה וחו""ב לדיון בהצעות חוק ההסדרה",False
780,דב חנין,47,"ועדה משותפת לוועדת החוקה, חוק ומשפט וועדת החוץ והביטחון לפי סעיף 4(ה) לחוק האזנת סתר",False
780,דב חנין,78,"ועדה משותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק ביטוח רכב מנועי",False
780,דב חנין,75,"ועדה משותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השניה לטלוויזיה ורדיו",False
780,דב חנין,89,"ועדה משותפת לוועדת העבודה, הרווחה והבריאות וועדת החוץ והביטחון לפי חוק השירות הלאומי-אזרחי, התשע""ד-2014",False
780,דב חנין,93,"ועדה משותפת לוועדת הפנים והגנת הסביבה וועדת הכלכלה לדיון בהצעת חוק המים (תיקון מספר 27), התשע""ו-2016 (מ/1008) ",False
780,דב חנין,50,ועדה משותפת לעניין חוק נכסים של נספי שואה,False
780,דב חנין,37,ועדה משותפת לתקציב הביטחון,False
780,דב חנין,43,ועדה משותפת לתקציב הכנסת,False
780,דב חנין,62,"ועדה משותפת של ועדת החוץ והביטחון וועדת החוקה, חוק ומשפט בהתאם לחוק שירות ביטחון - פטור מטעמי הכרה דתית
",False
780,דב חנין,66,"ועדה משותפת של ועדת החוקה, חוק ומשפט, ועדת הפנים והגנת הסביבה וועדת המדע והטכנולוגיה לפי חוק אמצעי זיהוי ביומטריים",False
780,דב חנין,80,"ועדה משותפת של ועדת הכספים וועדת העבודה לדיון בסעיפים 31 ו-32 בהצ""ח ההתייעלות הכלכלית לשנות התקציב 2015 ו-2016",False
780,דב חנין,97,"ועדה משותפת של ועדת המדע וועדת החוקה, חוק ומשפט, לפי חוק פיקוח אלקטרוני על עצור ועל אסיר משוחרר על תנאי",False
780,דב חנין,90,"ועדה משותפת של ועדת העבודה הרווחה והבריאות וועדת העליה, הקליטה והתפוצות לדיון בהצעת חוק לתיקון פקודת רופאי השיניים (מספר 6) ",False
780,דב חנין,114,"ועדה משותפת של ועדת חוקה חוק ומשפט, ועדת החוץ והביטחון לדיון בהצ""ח הסדרת ההתיישבות ביהודה והשומרון (פ/3459/20)",False
780,דב חנין,34,ועדת האתיקה,False
780,דב חנין,25,ועדת החוץ והביטחון,False
780,דב חנין,5,"ועדת החוקה, חוק ומשפט",False
780,דב חנין,6,"ועדת החינוך, התרבות והספורט",False
780,דב חנין,2,ועדת הכלכלה,True
780,דב חנין,1,ועדת הכנסת,False
780,דב חנין,9,ועדת הכספים,False
780,דב חנין,8,ועדת  המדע  והטכנולוגיה,True
780,דב חנין,102,ועדת המשנה לבחינה ומעקב אחר הפקת גז ונפט בטכנולוגיות לא קונבנציונליות ומתחדשות,False
780,דב חנין,83,ועדת המשנה לבחינת הגורמים למחסור במזון בתקופת החגים,False
780,דב חנין,53,ועדת המשנה לבחינת מוכנות העורף ,False
780,דב חנין,44,ועדת המשנה לבחינת מוכנות העורף במצבי חירום,False
780,דב חנין,64,ועדת המשנה לביטוח,False
780,דב חנין,106,ועדת המשנה להגנה בסייבר,False
780,דב חנין,104,ועדת המשנה לחינוך בלתי פורמלי,False
780,דב חנין,72,ועדת המשנה לטיפול ולתקצוב נושא השמיטה,False
780,דב חנין,41,ועדת המשנה לכח אדם בצה”ל ,False
780,דב חנין,108,ועדת המשנה ללוחמה משפטית,False
780,דב חנין,69,ועדת המשנה למאבק בהון השחור,False
780,דב חנין,59,ועדת המשנה למאבק בסחר בנשים ובזנות,False
780,דב חנין,38,ועדת המשנה למאבק בתאונות דרכים בראשות חבר הכנסת דוד צור ,False
780,דב חנין,39,ועדת המשנה למגזר ערבי,False
780,דב חנין,54,ועדת המשנה למדיניות חוץ והסברה,False
780,דב חנין,51,"ועדת המשנה למודיעין, שירותים חשאיים ושבויים ונעדרים",False
780,דב חנין,52,ועדת המשנה למוכנות ולביטחון שוטף,False
780,דב חנין,42,"ועדת המשנה לנושא ביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",False
780,דב חנין,55,ועדת המשנה לנושא החלל,False
780,דב חנין,49,ועדת המשנה לנושאים ביטחוניים ואזרחיים ביהודה ושומרון  ,False
780,דב חנין,92,ועדת המשנה לנושא קידום טכנולוגיות לאנרגיה מתחדשת - פיקוח ומעקב אחר יישום החלטות ועידת פריז,False
780,דב חנין,40,ועדת המשנה לספורט,False
780,דב חנין,100,ועדת המשנה לעניין אישור צו העונשין ,False
780,דב חנין,110,ועדת המשנה לעניין בדיקת תשלומי מזונות מהמוסד לביטוח לאומי,False
780,דב חנין,119,ועדת המשנה לעניין בטיחות בעבודה בענף הבנין,False
780,דב חנין,111,ועדת המשנה לעניין מעקב אחר ניתוק החקיקה ממצב חירום,False
780,דב חנין,109,"ועדת המשנה לעניין צו העונשין (עניין סודי) התשע""ו (2016 - צו קצא""א)",False
780,דב חנין,99,ועדת המשנה לעניין ציר עוקף חוסן,False
780,דב חנין,65,"ועדת המשנה לעניין תוכנית ""מעגלי תעסוקה"" של משרד הכלכלה",False
780,דב חנין,61,ועדת המשנה לענין תקנות ניירות ערך (זירת סוחר לחשבונו העצמי),False
780,דב חנין,45,ועדת המשנה לעסקים קטנים ובינוניים,False
780,דב חנין,107,ועדת המשנה לתכנון לאומי,False
780,דב חנין,10,"ועדת העבודה, הרווחה והבריאות",False
780,דב חנין,3,"ועדת העלייה, הקליטה והתפוצות",False
780,דב חנין,4,ועדת הפנים והגנת הסביבה,False
780,דב חנין,17,ועדת חקירה פרלמנטרית בנושא קליטת עובדים ערבים בשירות הציבורי,False
780,דב חנין,77,ועדת משנה לבדיקת סוגיות תכנון וסביבה במפרץ חיפה,False
780,דב חנין,79,ועדת משנה לבחינת בעיית העובדים הזרים  ,False
780,דב חנין,120,ועדת משנה לבחינת התנהלות הבנקים והגופים המוסדיים בהעמדת אשראי ללווים מסוימים,False
780,דב חנין,46,ועדת משנה לבטיחות בדרכים,False
780,דב חנין,94,ועדת משנה לדיון בהמלצות לשינויים בתנאי חברי הכנסת והיועצים הפרלמנטריים,False
780,דב חנין,98,ועדת משנה לחינוך בלתי פורמלי,False
780,דב חנין,86,ועדת משנה לטיפול בצעירים וצעירות חסרי בית,False
780,דב חנין,13,ועדת משנה למאבק בסחר בנשים,False
780,דב חנין,73,"ועדת משנה לנושא הספקת גז טבעי לתעשייה, בראשות חה""כ אבישי ברוורמן",False
780,דב חנין,76,ועדת משנה לנושא כבאות והצלה ,False
780,דב חנין,57,ועדת משנה לנושא: פנסיה בקיבוץ המתחדש  ,False
780,דב חנין,74,"ועדת משנה לנושא תשתיות התעופה האזרחית בישראל, הבינלאומית והפנים-ארצית בראשות ח""כ יצחק וקנין",False
780,דב חנין,84,ועדת משנה לעניין הרפורמה בבריאות הנפש,False
780,דב חנין,85,ועדת משנה לעניין מעמד הקשיש,False
780,דב חנין,101,ועדת משנה לענייני תכנון ובנייה ברשויות הדרוזיות,False
780,דב חנין,67,ועדת משנה לפיקוח על יישום חוק קידום התחרות בענף המזון בראשות חבר הכנסת יעקב אשר,False
780,דב חנין,81,ועדת משנה לצער בעלי חיים,False
780,דב חנין,68,ועדת משנה לקידום אנרגיה ירוקה בראשות חבר הכנסת חנא סוויד,False
780,דב חנין,88,ועדת משנה לקידום עסקים קטנים ובינוניים,False
780,דב חנין,56,ועדת משנה לתחבורה ציבורית,False
780,דב חנין,48,ועדת משנה לתקנות חוק שוויון זכויות לאנשים עם מוגבלות,False
780,דב חנין,95,ועדת משנה של ועדת הכנסת לדיון בנושא: ייצוג הכנסת על ידי חברי כנסת ושרים לשעבר בטכסי זיכרון לחללי מערכות ישראל ולנפגעי פעולות האיבה,False
780,דב חנין,121,מבוטל,False
780,דב חנין,115,"פרק י' (תשתיות להולכה ולאחסון של נפט), מתוך הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות 2017 ו-2018), התשע""ז-2016",False
7,דוד אזולאי,16,(!!!INVALID!!!) ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול (!!!INVALID!!!),False
7,דוד אזולאי,30,"הוועדה המיוחדת לדיון בהצ""ח התכנון והבנייה (תיקון - פיצול דירות), בהצ""ח בעניין תקופת לידה והורות ובהצ""ח התכנון והבנייה (תיקון-דיור בהישג יד) (פ/3029) ",False
7,דוד אזולאי,35,הוועדה המיוחדת לדיון בהצעה לסדר היום בנושא קשיים ברפורמה בשירות המדינה,False
7,דוד אזולאי,33,הוועדה המיוחדת לדיון בהצעת חוק הרשות הממשלתית להתחדשות עירונית ובסעיפים מהצעת חוק התכנית הכלכלית,False
7,דוד אזולאי,29,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
7,דוד אזולאי,36,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
7,דוד אזולאי,103,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
7,דוד אזולאי,26,הוועדה המסדרת,False
7,דוד אזולאי,58,הוועדה המשותפת לוועדת הכלכלה ולוועדה לקידום מעמד האישה בהתאם לחוק זכויות הדייר בדיור הציבורי,False
7,דוד אזולאי,18,הוועדה המשותפת לנושא סביבה ובריאות,False
7,דוד אזולאי,60,הועדה משותפת בנושא נפגעים באירועי ספורט המוניים וגל אירועי גזענות ואלימות בספורט,False
7,דוד אזולאי,28,וועדה מיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
7,דוד אזולאי,7,ועדה לענייני ביקורת המדינה,False
7,דוד אזולאי,11,ועדה לקידום מעמד האישה ולשוויון מגדרי,False
7,דוד אזולאי,12,ועדה מיוחדת לבעיית העובדים הזרים,False
7,דוד אזולאי,20,"ועדה מיוחדת לדיון בהצעת החוק בעניין השוויון בנטל בשירות הצבאי, בשירות האזרחי ובשוק העבודה ולהסדרת מעמדם של תלמידי הישיבות",False
7,דוד אזולאי,24,ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי,True
7,דוד אזולאי,31,"ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי (תיקון), התשע""ה-2015 ",False
7,דוד אזולאי,15,ועדה מיוחדת לזכויות הילד,False
7,דוד אזולאי,32,ועדה מיוחדת ליישום הנגשת המידע הממשלתי ועקרונות שקיפותו לציבור,False
7,דוד אזולאי,23,ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול,False
7,דוד אזולאי,14,ועדה מיוחדת לפניות הציבור,False
7,דוד אזולאי,117,"ועדה מיוחדת לפרשת היעלמותם של ילדי תימן, מזרח והבלקן",False
7,דוד אזולאי,27,ועדה מסדרת,False
7,דוד אזולאי,113,"ועדה משותפת חו""ב וכספים לנושא פרק ה, סעיפים 30 עד 41 (עקרונות לקביעת תקציב הביטחון)",False
7,דוד אזולאי,82,ועדה משותפת חוץ וביטחון ופנים לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,False
7,דוד אזולאי,87,ועדה משותפת חוץ וביטחון-חוקה לעניין הצורך להכריז על מצב חירום,False
7,דוד אזולאי,118,"ועדה משותפת כלכלה ופנים לדיון בהצ""ח תאגידי מים וביוב",False
7,דוד אזולאי,122,"ועדה משותפת (כלכלה+כנסת) לדיון בהצ""ח השידור הציבורי הישראלי (תיקון מספר 7), התשע""ז-2017",False
7,דוד אזולאי,63,ועדה משותפת כלכלה - כספים לקידום התחרות בענף המזון,False
7,דוד אזולאי,70,"ועדה משותפת לדיון בהצעות חוק הביטוח הלאומי (חישוב דמי לידה למבוטחת עצמאית), התשע""ד-2014",False
7,דוד אזולאי,71,"ועדה משותפת לדיון בהצעת חוק למניעת הטרדה מינית (תיקון - העברת נטל ההוכחה במקרה של פיטורין בשל הגשת תלונה על הטרדה מינית), התשע""ג-2013",False
7,דוד אזולאי,105,"ועדה משותפת לדיון בהצעת חוק מימון מפלגות (תיקון - הגדרת גוף פעיל בבחירות) התשע""ו-2016 (פ/2785/20) של ועדת הכנסת וועדת החוקה חוק ומשפט",False
7,דוד אזולאי,91,"ועדה משותפת לוועדה המיוחדת לדיון בהצעות חוק הרשות הממשלתית להתחדשות עירונית, הצ""ח שירותים פיננסיים והצ""ח לתיקון פקודת מס הכנסה ולוועדת הכלכלה",False
7,דוד אזולאי,96,ועדה משותפת לוועדה המיוחדת להתחדשות עירונית ולוועדת החוקה בהצעת חוק פינוי בינוי (פיצויים)(תיקון מס 4,False
7,דוד אזולאי,116,ועדה משותפת לוועדת החוקה והמדע לדיון בהצעות חוק בנושא הסרת תוכן שפרסומו מהווה עבירה מרשת האינטרנט,False
7,דוד אזולאי,112,"ועדה משותפת לוועדת החוקה וחו""ב לדיון בהצעות חוק ההסדרה",False
7,דוד אזולאי,47,"ועדה משותפת לוועדת החוקה, חוק ומשפט וועדת החוץ והביטחון לפי סעיף 4(ה) לחוק האזנת סתר",False
7,דוד אזולאי,78,"ועדה משותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק ביטוח רכב מנועי",False
7,דוד אזולאי,75,"ועדה משותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השניה לטלוויזיה ורדיו",False
7,דוד אזולאי,89,"ועדה משותפת לוועדת העבודה, הרווחה והבריאות וועדת החוץ והביטחון לפי חוק השירות הלאומי-אזרחי, התשע""ד-2014",False
7,דוד אזולאי,93,"ועדה משותפת לוועדת הפנים והגנת הסביבה וועדת הכלכלה לדיון בהצעת חוק המים (תיקון מספר 27), התשע""ו-2016 (מ/1008) ",False
7,דוד אזולאי,50,ועדה משותפת לעניין חוק נכסים של נספי שואה,False
7,דוד אזולאי,37,ועדה משותפת לתקציב הביטחון,False
7,דוד אזולאי,43,ועדה משותפת לתקציב הכנסת,False
7,דוד אזולאי,62,"ועדה משותפת של ועדת החוץ והביטחון וועדת החוקה, חוק ומשפט בהתאם לחוק שירות ביטחון - פטור מטעמי הכרה דתית
",False
7,דוד אזולאי,66,"ועדה משותפת של ועדת החוקה, חוק ומשפט, ועדת הפנים והגנת הסביבה וועדת המדע והטכנולוגיה לפי חוק אמצעי זיהוי ביומטריים",False
7,דוד אזולאי,80,"ועדה משותפת של ועדת הכספים וועדת העבודה לדיון בסעיפים 31 ו-32 בהצ""ח ההתייעלות הכלכלית לשנות התקציב 2015 ו-2016",False
7,דוד אזולאי,97,"ועדה משותפת של ועדת המדע וועדת החוקה, חוק ומשפט, לפי חוק פיקוח אלקטרוני על עצור ועל אסיר משוחרר על תנאי",False
7,דוד אזולאי,90,"ועדה משותפת של ועדת העבודה הרווחה והבריאות וועדת העליה, הקליטה והתפוצות לדיון בהצעת חוק לתיקון פקודת רופאי השיניים (מספר 6) ",False
7,דוד אזולאי,114,"ועדה משותפת של ועדת חוקה חוק ומשפט, ועדת החוץ והביטחון לדיון בהצ""ח הסדרת ההתיישבות ביהודה והשומרון (פ/3459/20)",False
7,דוד אזולאי,34,ועדת האתיקה,False
7,דוד אזולאי,25,ועדת החוץ והביטחון,False
7,דוד אזולאי,5,"ועדת החוקה, חוק ומשפט",False
7,דוד אזולאי,6,"ועדת החינוך, התרבות והספורט",False
7,דוד אזולאי,2,ועדת הכלכלה,False
7,דוד אזולאי,1,ועדת הכנסת,False
7,דוד אזולאי,9,ועדת הכספים,False
7,דוד אזולאי,8,ועדת  המדע  והטכנולוגיה,False
7,דוד אזולאי,102,ועדת המשנה לבחינה ומעקב אחר הפקת גז ונפט בטכנולוגיות לא קונבנציונליות ומתחדשות,False
7,דוד אזולאי,83,ועדת המשנה לבחינת הגורמים למחסור במזון בתקופת החגים,False
7,דוד אזולאי,53,ועדת המשנה לבחינת מוכנות העורף ,False
7,דוד אזולאי,44,ועדת המשנה לבחינת מוכנות העורף במצבי חירום,False
7,דוד אזולאי,64,ועדת המשנה לביטוח,False
7,דוד אזולאי,106,ועדת המשנה להגנה בסייבר,False
7,דוד אזולאי,104,ועדת המשנה לחינוך בלתי פורמלי,False
7,דוד אזולאי,72,ועדת המשנה לטיפול ולתקצוב נושא השמיטה,False
7,דוד אזולאי,41,ועדת המשנה לכח אדם בצה”ל ,False
7,דוד אזולאי,108,ועדת המשנה ללוחמה משפטית,False
7,דוד אזולאי,69,ועדת המשנה למאבק בהון השחור,False
7,דוד אזולאי,59,ועדת המשנה למאבק בסחר בנשים ובזנות,False
7,דוד אזולאי,38,ועדת המשנה למאבק בתאונות דרכים בראשות חבר הכנסת דוד צור ,False
7,דוד אזולאי,39,ועדת המשנה למגזר ערבי,False
7,דוד אזולאי,54,ועדת המשנה למדיניות חוץ והסברה,False
7,דוד אזולאי,51,"ועדת המשנה למודיעין, שירותים חשאיים ושבויים ונעדרים",False
7,דוד אזולאי,52,ועדת המשנה למוכנות ולביטחון שוטף,False
7,דוד אזולאי,42,"ועדת המשנה לנושא ביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",False
7,דוד אזולאי,55,ועדת המשנה לנושא החלל,False
7,דוד אזולאי,49,ועדת המשנה לנושאים ביטחוניים ואזרחיים ביהודה ושומרון  ,False
7,דוד אזולאי,92,ועדת המשנה לנושא קידום טכנולוגיות לאנרגיה מתחדשת - פיקוח ומעקב אחר יישום החלטות ועידת פריז,False
